Seconds,Data
78947.34,556
78947.345,559
78947.35,575
78947.356,573
78947.361,582
78947.366,591
78947.371,596
78947.377,597
78947.382,598
78947.387,602
78947.392,603
78947.398,598
78947.403,596
78947.408,597
78947.413,590
78947.419,592
78947.424,582
78947.429,589
78947.434,570
78947.44,567
78947.445,564
78947.45,561
78947.455,555
78947.461,548
78947.466,545
78947.471,542
78947.477,535
78947.482,534
78947.487,522
78947.492,523
78947.498,530
78947.503,520
78947.508,522
78947.513,525
78947.519,519
78947.524,520
78947.529,522
78947.534,521
78947.54,518
78947.545,518
78947.55,520
78947.555,519
78947.561,523
78947.566,520
78947.571,514
78947.576,521
78947.582,515
78947.587,515
78947.592,518
78947.597,513
78947.603,512
78947.608,515
78947.613,514
78947.618,510
78947.624,510
78947.629,511
78947.634,510
78947.64,505
78947.645,514
78947.65,507
78947.655,508
78947.661,509
78947.666,510
78947.671,512
78947.676,511
78947.682,508
78947.687,512
78947.692,514
78947.697,511
78947.703,511
78947.708,516
78947.713,512
78947.718,510
78947.724,519
78947.729,520
78947.734,519
78947.739,519
78947.745,520
78947.75,524
78947.755,522
78947.76,519
78947.766,521
78947.771,522
78947.776,519
78947.781,518
78947.787,523
78947.792,524
78947.797,510
78947.802,512
78947.808,516
78947.813,514
78947.818,509
78947.824,508
78947.829,510
78947.834,507
78947.839,501
78947.845,500
78947.85,502
78947.855,497
78947.86,488
78947.866,495
78947.871,499
78947.876,492
78947.881,489
78947.887,492
78947.892,493
78947.897,489
78947.902,487
78947.908,489
78947.913,490
78947.918,485
78947.923,484
78947.929,488
78947.934,489
78947.939,481
78947.944,475
78947.95,485
78947.955,483
78947.96,480
78947.965,481
78947.971,484
78947.976,482
78947.981,480
78947.986,482
78947.992,484
78947.997,482
78948.002,481
78948.007,485
78948.013,487
78948.018,484
78948.023,484
78948.029,487
78948.034,488
78948.039,486
78948.044,488
78948.05,491
78948.055,490
78948.06,487
78948.065,488
78948.071,491
78948.076,490
78948.081,487
78948.086,490
78948.092,492
78948.097,490
78948.102,489
78948.107,492
78948.113,493
78948.118,490
78948.123,490
78948.128,494
78948.134,493
78948.139,490
78948.144,491
78948.149,494
78948.155,493
78948.16,489
78948.165,490
78948.17,492
78948.176,488
78948.181,486
78948.186,488
78948.191,489
78948.197,486
78948.202,485
78948.207,488
78948.213,489
78948.218,485
78948.223,484
78948.228,487
78948.234,487
78948.239,484
78948.244,485
78948.249,488
78948.255,487
78948.26,485
78948.265,486
78948.27,489
78948.276,488
78948.281,486
78948.286,489
78948.291,491
78948.297,488
78948.302,487
78948.307,490
78948.312,491
78948.318,488
78948.323,488
78948.328,491
78948.333,492
78948.339,489
78948.344,491
78948.349,494
78948.354,494
78948.36,490
78948.365,493
78948.37,495
78948.375,494
78948.381,493
78948.386,496
78948.391,498
78948.397,497
78948.402,496
78948.407,499
78948.412,501
78948.418,498
78948.423,497
78948.428,501
78948.433,501
78948.439,498
78948.444,498
78948.449,500
78948.454,498
78948.46,495
78948.465,495
78948.47,496
78948.475,493
78948.481,490
78948.486,492
78948.491,492
78948.496,488
78948.502,486
78948.507,489
78948.512,488
78948.517,485
78948.523,483
78948.528,486
78948.533,486
78948.538,483
78948.544,483
78948.549,485
78948.554,484
78948.559,480
78948.565,481
78948.57,480
78948.575,477
78948.581,472
78948.586,473
78948.591,472
78948.596,467
78948.602,465
78948.607,467
78948.612,468
78948.617,465
78948.623,465
78948.628,471
78948.633,474
78948.638,476
78948.644,483
78948.649,493
78948.654,500
78948.659,505
78948.665,516
78948.67,529
78948.675,536
78948.68,544
78948.686,555
78948.691,569
78948.696,575
78948.701,582
78948.707,594
78948.712,603
78948.717,607
78948.722,613
78948.728,622
78948.733,627
78948.738,629
78948.743,632
78948.749,637
78948.754,637
78948.759,634
78948.765,635
78948.77,635
78948.775,629
78948.78,623
78948.786,621
78948.791,620
78948.796,611
78948.801,606
78948.807,603
78948.812,598
78948.817,590
78948.822,584
78948.828,582
78948.833,579
78948.838,571
78948.843,569
78948.849,568
78948.854,565
78948.859,560
78948.864,560
78948.87,561
78948.875,558
78948.88,554
78948.885,555
78948.891,556
78948.896,551
78948.901,549
78948.906,551
78948.912,551
78948.917,548
78948.922,546
78948.927,549
78948.933,548
78948.938,545
78948.943,543
78948.949,546
78948.954,544
78948.959,541
78948.964,541
78948.97,544
78948.975,542
78948.98,538
78948.985,540
78948.991,542
78948.996,540
78949.001,538
78949.006,541
78949.012,542
78949.017,539
78949.022,539
78949.027,543
78949.033,544
78949.038,541
78949.043,543
78949.048,546
78949.056,546
78949.059,544
78949.064,545
78949.069,548
78949.075,546
78949.08,544
78949.085,546
78949.09,547
78949.096,544
78949.101,542
78949.106,544
78949.112,544
78949.117,541
78949.122,540
78949.127,543
78949.133,544
78949.138,540
78949.143,541
78949.148,543
78949.154,543
78949.159,539
78949.164,541
78949.169,544
78949.175,541
78949.18,537
78949.185,538
78949.19,538
78949.196,535
78949.201,531
78949.206,532
78949.211,532
78949.217,527
78949.222,525
78949.227,526
78949.232,525
78949.238,520
78949.243,519
78949.248,521
78949.253,519
78949.259,514
78949.264,514
78949.269,514
78949.274,510
78949.28,506
78949.285,507
78949.29,507
78949.296,504
78949.301,500
78949.306,502
78949.311,502
78949.317,497
78949.322,496
78949.327,499
78949.332,499
78949.338,495
78949.343,496
78949.348,500
78949.353,499
78949.359,496
78949.364,498
78949.369,502
78949.374,501
78949.38,499
78949.385,503
78949.39,505
78949.395,503
78949.401,502
78949.406,506
78949.411,507
78949.416,504
78949.422,503
78949.427,506
78949.432,505
78949.437,502
78949.443,502
78949.448,504
78949.453,503
78949.458,498
78949.464,498
78949.469,501
78949.474,498
78949.48,495
78949.485,497
78949.49,500
78949.495,497
78949.501,495
78949.506,498
78949.511,499
78949.516,495
78949.522,494
78949.527,497
78949.532,497
78949.537,494
78949.543,494
78949.548,497
78949.553,496
78949.558,495
78949.564,496
78949.569,500
78949.574,499
78949.579,497
78949.585,499
78949.59,501
78949.595,499
78949.6,497
78949.606,500
78949.611,501
78949.616,497
78949.621,496
78949.627,499
78949.632,498
78949.637,495
78949.642,496
78949.648,497
78949.653,495
78949.658,491
78949.664,492
78949.669,495
78949.674,493
78949.679,490
78949.685,492
78949.69,494
78949.695,490
78949.7,488
78949.706,491
78949.711,493
78949.716,489
78949.721,488
78949.727,491
78949.732,491
78949.737,488
78949.742,488
78949.748,490
78949.753,489
78949.758,485
78949.763,486
78949.769,488
78949.774,485
78949.779,481
78949.784,482
78949.79,482
78949.795,478
78949.8,474
78949.805,475
78949.811,475
78949.816,470
78949.821,467
78949.826,469
78949.832,468
78949.837,464
78949.842,465
78949.847,468
78949.853,469
78949.858,469
78949.863,474
78949.869,481
78949.874,484
78949.879,488
78949.884,499
78949.89,509
78949.895,516
78949.9,524
78949.905,538
78949.911,550
78949.916,559
78949.921,570
78949.926,584
78949.932,595
78949.937,601
78949.942,611
78949.947,623
78949.953,630
78949.958,633
78949.963,640
78949.968,646
78949.974,646
78949.979,646
78949.984,647
78949.989,648
78949.995,644
78950.0,640
78950.005,640
78950.01,635
78950.016,627
78950.021,621
78950.026,618
78950.032,612
78950.037,601
78950.042,595
78950.047,592
78950.053,585
78950.058,575
78950.063,571
78950.068,569
78950.074,562
78950.079,556
78950.084,555
78950.089,554
78950.095,550
78950.1,545
78950.105,546
78950.11,547
78950.116,543
78950.121,541
78950.126,543
78950.131,543
78950.137,539
78950.142,539
78950.147,541
78950.152,540
78950.158,536
78950.163,537
78950.168,539
78950.173,537
78950.179,533
78950.184,534
78950.189,536
78950.194,533
78950.2,531
78950.205,534
78950.21,536
78950.216,533
78950.221,533
78950.226,537
78950.231,538
78950.24,535
78950.242,537
78950.247,541
78950.252,542
78950.258,541
78950.263,543
78950.268,548
78950.273,547
78950.279,545
78950.284,548
78950.289,552
78950.294,549
78950.3,547
78950.305,549
78950.31,550
78950.315,546
78950.321,544
78950.326,547
78950.331,546
78950.336,541
78950.342,541
78950.347,543
78950.352,541
78950.359,536
78950.363,536
78950.368,536
78950.373,532
78950.379,528
78950.384,527
78950.389,527
78950.394,522
78950.4,518
78950.405,519
78950.41,518
78950.415,514
78950.421,511
78950.426,512
78950.431,511
78950.436,505
78950.442,504
78950.447,506
78950.452,504
78950.457,500
78950.463,500
78950.468,502
78950.473,499
78950.478,496
78950.484,497
78950.489,498
78950.494,495
78950.499,493
78950.505,496
78950.51,498
78950.515,494
78950.52,494
78950.526,497
78950.531,497
78950.536,494
78950.541,494
78950.547,497
78950.552,496
78950.557,494
78950.562,495
78950.568,498
78950.573,496
78950.578,494
78950.584,496
78950.589,499
78950.594,496
78950.599,495
78950.605,498
78950.61,500
78950.615,496
78950.62,496
78950.626,498
78950.631,499
78950.636,495
78950.641,494
78950.647,497
78950.652,496
78950.657,492
78950.662,493
78950.668,495
78950.673,493
78950.678,490
78950.683,492
78950.689,494
78950.694,492
78950.699,490
78950.704,493
78950.71,495
78950.715,492
78950.72,491
78950.725,495
78950.731,494
78950.736,490
78950.741,490
78950.746,493
78950.752,491
78950.757,488
78950.762,489
78950.768,491
78950.773,489
78950.778,486
78950.783,488
78950.789,490
78950.794,487
78950.799,485
78950.804,487
78950.81,488
78950.815,485
78950.82,484
78950.825,488
78950.831,489
78950.836,486
78950.841,486
78950.846,490
78950.852,490
78950.857,488
78950.862,489
78950.867,493
78950.873,491
78950.878,488
78950.883,490
78950.888,493
78950.894,490
78950.899,488
78950.904,490
78950.909,490
78950.915,486
78950.92,485
78950.925,488
78950.93,488
78950.936,485
78950.941,485
78950.946,487
78950.951,487
78950.957,483
78950.962,485
78950.967,487
78950.973,485
78950.978,482
78950.983,482
78950.988,483
78950.994,479
78950.999,476
78951.004,478
78951.009,478
78951.015,475
78951.02,474
78951.025,478
78951.03,480
78951.036,479
78951.041,482
78951.046,490
78951.051,495
78951.057,499
78951.062,507
78951.067,519
78951.072,527
78951.078,536
78951.083,548
78951.088,562
78951.093,571
78951.099,580
78951.104,593
78951.109,604
78951.114,611
78951.12,619
78951.125,630
78951.13,637
78951.135,641
78951.141,646
78951.146,653
78951.151,656
78951.157,655
78951.162,658
78951.167,660
78951.172,658
78951.178,653
78951.183,652
78951.188,651
78951.193,644
78951.199,637
78951.204,634
78951.209,630
78951.214,621
78951.22,612
78951.225,609
78951.23,603
78951.235,592
78951.241,586
78951.246,583
78951.251,576
78951.256,568
78951.262,564
78951.267,562
78951.272,556
78951.277,551
78951.283,549
78951.288,548
78951.293,542
78951.298,538
78951.304,539
78951.309,539
78951.314,535
78951.32,532
78951.325,534
78951.33,534
78951.335,530
78951.341,529
78951.346,531
78951.351,530
78951.356,526
78951.362,527
78951.367,529
78951.372,528
78951.377,525
78951.383,526
78951.388,529
78951.393,528
78951.398,526
78951.404,530
78951.409,532
78951.414,531
78951.419,530
78951.425,535
78951.43,536
78951.435,535
78951.44,536
78951.446,539
78951.451,540
78951.456,538
78951.461,540
78951.467,541
78951.472,541
78951.477,538
78951.482,540
78951.488,542
78951.493,540
78951.498,537
78951.504,539
78951.509,540
78951.514,535
78951.519,533
78951.525,534
78951.53,533
78951.535,527
78951.54,525
78951.546,526
78951.551,523
78951.556,518
78951.561,516
78951.567,518
78951.572,515
78951.577,510
78951.582,510
78951.588,510
78951.593,506
78951.598,503
78951.603,504
78951.609,504
78951.614,500
78951.619,498
78951.624,499
78951.63,498
78951.635,494
78951.64,493
78951.645,495
78951.651,493
78951.656,489
78951.661,489
78951.666,491
78951.672,489
78951.677,485
78951.682,486
78951.688,488
78951.693,486
78951.698,482
78951.703,484
78951.709,486
78951.714,483
78951.719,482
78951.724,486
78951.73,487
78951.735,484
78951.74,485
78951.745,489
78951.751,489
78951.756,487
78951.761,488
78951.766,492
78951.772,491
78951.777,489
78951.782,490
78951.787,493
78951.793,491
78951.798,488
78951.803,490
78951.808,492
78951.814,489
78951.819,486
78951.824,489
78951.829,489
78951.835,485
78951.84,485
78951.845,488
78951.85,488
78951.856,484
78951.861,485
78951.866,488
78951.871,488
78951.877,485
78951.882,486
78951.887,489
78951.893,486
78951.898,485
78951.903,487
78951.908,489
78951.914,485
78951.919,484
78951.924,486
78951.929,487
78951.935,483
78951.94,482
78951.945,485
78951.95,484
78951.956,481
78951.961,482
78951.966,484
78951.971,482
78951.977,478
78951.982,479
78951.987,481
78951.992,478
78951.998,476
78952.003,477
78952.008,478
78952.013,474
78952.019,473
78952.024,476
78952.029,476
78952.034,473
78952.04,471
78952.045,474
78952.05,473
78952.055,469
78952.061,470
78952.066,472
78952.071,470
78952.077,468
78952.082,468
78952.087,471
78952.092,469
78952.098,467
78952.103,469
78952.108,471
78952.113,467
78952.119,466
78952.124,469
78952.129,469
78952.134,465
78952.14,466
78952.145,469
78952.15,469
78952.155,466
78952.161,468
78952.166,471
78952.171,469
78952.176,466
78952.182,468
78952.187,470
78952.192,469
78952.197,467
78952.203,470
78952.208,473
78952.213,470
78952.218,469
78952.224,472
78952.229,475
78952.234,471
78952.24,470
78952.245,474
78952.25,474
78952.255,471
78952.261,472
78952.266,474
78952.271,473
78952.276,470
78952.282,471
78952.287,474
78952.292,472
78952.297,469
78952.303,472
78952.308,474
78952.313,472
78952.318,471
78952.324,475
78952.329,477
78952.334,474
78952.339,473
78952.345,477
78952.35,477
78952.355,474
78952.36,475
78952.366,478
78952.371,477
78952.376,473
78952.381,475
78952.387,478
78952.392,476
78952.397,472
78952.402,474
78952.408,475
78952.413,471
78952.418,470
78952.424,473
78952.429,475
78952.434,473
78952.439,474
78952.445,479
78952.45,483
78952.455,484
78952.46,491
78952.466,500
78952.471,505
78952.476,510
78952.481,520
78952.487,533
78952.492,541
78952.497,549
78952.502,563
78952.508,576
78952.513,583
78952.518,592
78952.523,604
78952.529,614
78952.534,620
78952.539,626
78952.544,635
78952.55,639
78952.555,639
78952.56,641
78952.565,645
78952.571,642
78952.576,638
78952.581,636
78952.586,635
78952.592,630
78952.597,621
78952.602,617
78952.608,613
78952.613,604
78952.618,596
78952.623,592
78952.629,587
78952.634,577
78952.639,570
78952.644,566
78952.65,561
78952.655,552
78952.66,548
78952.665,546
78952.671,542
78952.676,536
78952.681,535
78952.686,535
78952.692,531
78952.697,528
78952.702,529
78952.707,531
78952.713,528
78952.718,524
78952.723,528
78952.728,529
78952.734,525
78952.739,524
78952.744,527
78952.749,526
78952.755,523
78952.76,523
78952.765,525
78952.77,524
78952.776,521
78952.781,522
78952.786,523
78952.792,519
78952.797,515
78952.802,516
78952.807,517
78952.813,514
78952.818,512
78952.823,515
78952.828,515
78952.834,513
78952.839,513
78952.844,517
78952.849,517
78952.855,515
78952.86,517
78952.865,520
78952.87,520
78952.876,519
78952.881,523
78952.886,527
78952.891,527
78952.897,525
78952.902,528
78952.907,530
78952.912,528
78952.918,526
78952.923,529
78952.928,528
78952.933,525
78952.939,523
78952.944,525
78952.949,524
78952.954,519
78952.96,518
78952.965,518
78952.97,516
78952.976,511
78952.981,512
78952.986,513
78952.991,508
78952.997,504
78953.002,504
78953.007,504
78953.012,500
78953.018,496
78953.023,497
78953.028,496
78953.033,491
78953.039,488
78953.044,489
78953.049,487
78953.054,482
78953.06,481
78953.065,482
78953.07,479
78953.075,476
78953.081,477
78953.086,479
78953.091,476
78953.096,474
78953.102,476
78953.107,478
78953.112,476
78953.12,475
78953.123,477
78953.128,479
78953.133,475
78953.139,475
78953.144,479
78953.149,478
78953.154,475
78953.16,477
78953.165,480
78953.17,478
78953.175,475
78953.181,476
78953.186,479
78953.191,477
78953.196,474
78953.202,477
78953.207,480
78953.212,477
78953.217,476
78953.223,479
78953.228,482
78953.233,479
78953.238,478
78953.244,482
78953.249,482
78953.254,480
78953.259,480
78953.265,484
78953.27,484
78953.275,481
78953.28,482
78953.286,486
78953.291,484
78953.296,481
78953.301,484
78953.307,485
78953.312,482
78953.317,480
78953.323,482
78953.328,483
78953.333,479
78953.338,479
78953.344,481
78953.349,481
78953.354,477
78953.359,477
78953.365,479
78953.37,478
78953.375,474
78953.38,475
78953.386,478
78953.391,475
78953.396,472
78953.401,473
78953.407,475
78953.412,471
78953.417,469
78953.422,472
78953.428,473
78953.433,470
78953.438,469
78953.443,472
78953.449,472
78953.454,468
78953.459,469
78953.464,471
78953.47,470
78953.475,467
78953.48,468
78953.485,471
78953.491,469
78953.496,467
78953.501,469
78953.507,472
78953.512,470
78953.517,468
78953.522,471
78953.528,473
78953.533,469
78953.538,468
78953.543,472
78953.549,473
78953.554,470
78953.559,472
78953.564,474
78953.57,475
78953.575,471
78953.58,473
78953.585,476
78953.591,473
78953.596,471
78953.601,472
78953.606,474
78953.612,471
78953.617,469
78953.622,471
78953.627,471
78953.633,467
78953.638,466
78953.643,468
78953.648,468
78953.654,463
78953.659,463
78953.664,464
78953.669,461
78953.675,457
78953.68,457
78953.685,457
78953.691,454
78953.696,449
78953.701,450
78953.706,450
78953.712,447
78953.717,446
78953.722,449
78953.727,452
78953.733,452
78953.738,455
78953.743,463
78953.748,468
78953.754,471
78953.759,479
78953.764,489
78953.769,497
78953.775,503
78953.78,512
78953.785,524
78953.79,531
78953.796,536
78953.801,546
78953.806,556
78953.811,561
78953.817,565
78953.822,574
78953.827,580
78953.832,582
78953.838,585
78953.843,590
78953.848,593
78953.853,589
78953.859,588
78953.864,590
78953.869,587
78953.875,581
78953.88,579
78953.885,577
78953.89,571
78953.896,565
78953.901,562
78953.906,559
78953.911,551
78953.917,545
78953.922,542
78953.927,540
78953.932,531
78953.938,528
78953.943,528
78953.948,526
78953.953,519
78953.959,517
78953.964,518
78953.969,515
78953.974,510
78953.98,509
78953.985,510
78953.99,507
78953.995,503
78954.001,503
78954.006,504
78954.011,500
78954.016,496
78954.022,498
78954.027,498
78954.032,494
78954.037,492
78954.043,495
78954.048,495
78954.053,492
78954.059,492
78954.064,494
78954.069,494
78954.074,491
78954.08,493
78954.085,495
78954.09,494
78954.095,492
78954.104,495
78954.106,499
78954.111,497
78954.116,496
78954.122,499
78954.127,500
78954.132,499
78954.137,499
78954.143,503
78954.148,505
78954.153,502
78954.158,503
78954.164,508
78954.169,508
78954.174,504
78954.179,505
78954.185,507
78954.19,505
78954.195,503
78954.2,504
78954.206,506
78954.211,503
78954.216,500
78954.221,503
78954.227,504
78954.232,500
78954.237,499
78954.243,501
78954.248,500
78954.253,496
78954.258,495
78954.264,497
78954.269,496
78954.274,491
78954.279,490
78954.285,491
78954.29,488
78954.295,484
78954.3,485
78954.306,486
78954.311,482
78954.316,479
78954.321,481
78954.327,482
78954.332,478
78954.337,476
78954.342,477
78954.348,477
78954.353,472
78954.358,472
78954.363,475
78954.369,474
78954.374,470
78954.379,471
78954.384,474
78954.39,472
78954.395,468
78954.4,470
78954.405,472
78954.411,469
78954.416,467
78954.421,469
78954.426,470
78954.432,466
78954.437,465
78954.442,468
78954.448,468
78954.453,465
78954.458,465
78954.463,469
78954.469,469
78954.474,466
78954.479,468
78954.484,471
78954.49,470
78954.495,468
78954.5,470
78954.505,474
78954.511,472
78954.516,470
78954.521,472
78954.526,474
78954.532,470
78954.537,470
78954.542,472
78954.547,472
78954.553,469
78954.558,470
78954.563,474
78954.568,474
78954.574,470
78954.579,472
78954.584,475
78954.589,473
78954.595,470
78954.6,471
78954.605,473
78954.61,471
78954.616,469
78954.621,472
78954.626,473
78954.632,470
78954.637,469
78954.642,473
78954.647,474
78954.653,470
78954.658,471
78954.663,474
78954.668,475
78954.674,472
78954.679,473
78954.684,476
78954.689,474
78954.695,471
78954.7,473
78954.705,475
78954.71,473
78954.716,469
78954.721,472
78954.726,473
78954.731,469
78954.737,468
78954.742,470
78954.747,470
78954.752,467
78954.758,466
78954.763,469
78954.768,468
78954.773,464
78954.779,464
78954.784,466
78954.789,463
78954.795,458
78954.8,459
78954.805,459
78954.81,455
78954.816,452
78954.821,453
78954.826,454
78954.831,452
78954.837,452
78954.842,457
78954.847,461
78954.852,463
78954.858,468
78954.863,477
78954.868,483
78954.873,488
78954.879,498
78954.884,509
78954.889,517
78954.894,523
78954.9,533
78954.905,544
78954.91,550
78954.915,555
78954.921,564
78954.926,571
78954.931,573
78954.936,577
78954.942,584
78954.947,588
78954.952,587
78954.957,588
78954.963,591
78954.968,591
78954.973,587
78954.979,587
78954.984,588
78954.989,583
78954.994,577
78955.0,574
78955.005,572
78955.01,565
78955.015,558
78955.021,556
78955.026,552
78955.031,545
78955.036,540
78955.042,539
78955.047,536
78955.052,529
78955.057,526
78955.063,527
78955.068,524
78955.073,518
78955.078,517
78955.088,519
78955.089,516
78955.094,512
78955.099,514
78955.105,515
78955.11,513
78955.115,509
78955.12,511
78955.126,512
78955.131,508
78955.136,507
78955.142,508
78955.147,508
78955.152,504
78955.157,503
78955.163,504
78955.168,504
78955.173,502
78955.178,503
78955.184,506
78955.189,505
78955.194,503
78955.199,505
78955.205,508
78955.21,507
78955.215,505
78955.22,509
78955.226,512
78955.231,510
78955.236,509
78955.241,513
78955.247,514
78955.252,512
78955.257,513
78955.262,518
78955.268,518
78955.273,516
78955.278,518
78955.283,522
78955.289,521
78955.294,518
78955.299,520
78955.304,522
78955.31,519
78955.315,516
78955.32,517
78955.326,518
78955.331,514
78955.336,512
78955.341,513
78955.347,513
78955.352,508
78955.357,507
78955.362,508
78955.368,506
78955.373,500
78955.378,499
78955.383,501
78955.389,500
78955.394,495
78955.399,496
78955.404,497
78955.41,494
78955.415,491
78955.42,493
78955.425,493
78955.431,489
78955.436,487
78955.441,490
78955.446,490
78955.452,485
78955.457,485
78955.462,488
78955.467,488
78955.473,484
78955.478,485
78955.483,487
78955.488,485
78955.494,482
78955.499,483
78955.504,485
78955.51,483
78955.515,480
78955.52,484
78955.525,484
78955.531,483
78955.536,482
78955.541,486
78955.546,487
78955.552,485
78955.557,485
78955.562,488
78955.567,488
78955.573,485
78955.578,486
78955.583,488
78955.588,487
78955.594,484
78955.599,486
78955.604,488
78955.609,486
78955.615,484
78955.62,486
78955.625,488
78955.63,485
78955.636,482
78955.641,485
78955.646,486
78955.651,483
78955.657,482
78955.662,485
78955.667,485
78955.672,482
78955.678,484
78955.683,486
78955.688,486
78955.694,484
78955.699,487
78955.704,490
78955.709,489
78955.715,488
78955.72,491
78955.725,492
78955.73,488
78955.736,487
78955.741,489
78955.746,488
78955.751,484
78955.757,483
78955.762,487
78955.767,485
78955.772,481
78955.778,481
78955.783,484
78955.788,482
78955.793,480
78955.799,482
78955.804,484
78955.809,481
78955.814,480
78955.82,482
78955.825,484
78955.83,480
78955.835,478
78955.841,481
78955.846,481
78955.851,478
78955.857,477
78955.862,480
78955.867,479
78955.872,477
78955.878,478
78955.883,481
78955.888,480
78955.893,477
78955.899,480
78955.904,483
78955.909,481
78955.914,480
78955.92,483
78955.925,485
78955.93,482
78955.935,481
78955.941,483
78955.946,485
78955.951,481
78955.956,482
78955.962,486
78955.967,486
78955.972,483
78955.977,484
78955.983,487
78955.988,486
78955.993,483
78955.998,485
78956.004,487
78956.009,484
78956.014,481
78956.019,483
78956.025,483
78956.03,478
78956.035,475
78956.04,477
78956.046,476
78956.051,472
78956.056,470
78956.062,474
78956.067,474
78956.072,473
78956.077,476
78956.083,482
78956.088,486
78956.093,488
78956.098,496
78956.104,506
78956.109,512
78956.114,518
78956.119,529
78956.125,540
78956.13,546
78956.135,553
78956.14,565
78956.146,574
78956.151,579
78956.156,587
78956.161,596
78956.167,602
78956.172,604
78956.177,610
78956.182,616
78956.191,617
78956.193,616
78956.198,618
78956.203,620
78956.209,617
78956.214,612
78956.219,611
78956.225,610
78956.23,603
78956.235,599
78956.24,597
78956.246,593
78956.251,585
78956.256,580
78956.261,579
78956.267,574
78956.272,568
78956.277,565
78956.282,563
78956.288,559
78956.293,552
78956.298,552
78956.303,552
78956.309,548
78956.314,544
78956.319,545
78956.324,545
78956.33,542
78956.335,540
78956.34,542
78956.345,543
78956.351,540
78956.356,539
78956.361,542
78956.366,541
78956.372,537
78956.377,537
78956.382,539
78956.387,538
78956.393,534
78956.398,536
78956.403,538
78956.409,535
78956.414,532
78956.419,534
78956.424,535
78956.43,531
78956.435,530
78956.44,533
78956.445,533
78956.451,529
78956.456,528
78956.461,531
78956.466,531
78956.472,528
78956.477,529
78956.482,532
78956.487,532
78956.493,530
78956.498,532
78956.503,535
78956.508,533
78956.514,532
78956.519,534
78956.524,536
78956.529,534
78956.535,533
78956.54,536
78956.545,537
78956.55,534
78956.556,532
78956.561,534
78956.566,532
78956.571,528
78956.577,528
78956.582,530
78956.587,527
78956.593,523
78956.598,525
78956.603,527
78956.608,524
78956.614,521
78956.619,522
78956.624,523
78956.629,519
78956.635,517
78956.64,519
78956.645,519
78956.65,515
78956.656,513
78956.661,516
78956.666,514
78956.671,509
78956.677,509
78956.682,510
78956.687,507
78956.692,504
78956.698,503
78956.703,505
78956.708,503
78956.713,500
78956.719,502
78956.724,503
78956.729,501
78956.734,499
78956.74,501
78956.745,502
78956.75,498
78956.755,497
78956.761,499
78956.766,499
78956.771,496
78956.777,497
78956.782,500
78956.787,499
78956.792,496
78956.798,498
78956.803,502
78956.808,499
78956.813,498
78956.819,501
78956.824,503
78956.829,500
78956.834,499
78956.84,502
78956.845,504
78956.85,500
78956.855,500
78956.861,503
78956.866,502
78956.872,499
78956.876,500
78956.882,502
78956.887,501
78956.892,498
78956.897,500
78956.903,504
78956.908,502
78956.913,500
78956.918,501
78956.924,502
78956.929,499
78956.934,498
78956.94,500
78956.945,501
78956.95,497
78956.955,497
78956.961,499
78956.966,498
78956.971,494
78956.976,494
78956.982,496
78956.987,494
78956.992,490
78956.997,492
78957.003,494
78957.008,492
78957.013,490
78957.018,492
78957.024,496
78957.029,493
78957.034,492
78957.039,495
78957.045,497
78957.05,494
78957.055,494
78957.06,496
78957.066,496
78957.071,493
78957.076,494
78957.081,496
78957.087,495
78957.092,492
78957.097,494
78957.102,496
78957.108,494
78957.113,492
78957.118,495
78957.124,497
78957.129,494
78957.134,493
78957.139,496
78957.145,497
78957.15,493
78957.155,492
78957.16,495
78957.166,495
78957.171,492
78957.176,493
78957.181,496
78957.187,494
78957.192,491
78957.197,492
78957.202,495
78957.208,493
78957.213,491
78957.218,493
78957.223,495
78957.229,492
78957.234,491
78957.239,493
78957.244,493
78957.25,490
78957.255,489
78957.26,492
78957.265,492
78957.271,489
78957.276,490
78957.281,493
78957.286,492
78957.292,490
78957.297,491
78957.302,494
78957.308,492
78957.313,488
78957.318,490
78957.323,491
78957.329,488
78957.334,486
78957.339,487
78957.344,487
78957.35,482
78957.355,479
78957.36,481
78957.365,480
78957.371,475
78957.376,475
78957.381,478
78957.386,479
78957.392,478
78957.397,482
78957.402,489
78957.407,492
78957.413,496
78957.418,506
78957.423,517
78957.428,524
78957.434,532
78957.439,545
78957.444,556
78957.449,564
78957.455,573
78957.46,587
78957.465,597
78957.47,603
78957.476,613
78957.481,623
78957.486,630
78957.492,633
78957.497,639
78957.502,646
78957.507,647
78957.513,646
78957.518,648
78957.523,649
78957.528,645
78957.534,640
78957.539,640
78957.544,637
78957.549,630
78957.555,624
78957.56,621
78957.565,616
78957.57,607
78957.576,602
78957.581,600
78957.586,593
78957.591,585
78957.597,581
78957.602,579
78957.607,573
78957.612,567
78957.618,567
78957.623,566
78957.628,561
78957.633,557
78957.639,559
78957.644,559
78957.649,555
78957.654,553
78957.66,556
78957.665,555
78957.67,551
78957.676,550
78957.681,553
78957.686,551
78957.691,546
78957.697,546
78957.702,547
78957.707,543
78957.712,538
78957.718,539
78957.723,539
78957.728,536
78957.733,533
78957.739,536
78957.744,536
78957.749,533
78957.754,532
78957.76,535
78957.765,535
78957.77,532
78957.775,533
78957.781,536
78957.786,536
78957.791,534
78957.796,536
78957.802,540
78957.807,538
78957.812,536
78957.817,539
78957.823,542
78957.828,539
78957.833,538
78957.839,541
